module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
checkbox_to_send_weekly_survey,study_status_notes,Notes,Notes,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_uds,bl_uds,Please upload a photo of your urine screen results here.,Please upload a photo of your urine screen results here.,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_uds,bl_uds3,Please upload a photo of your urine screen results here.,Please upload a photo of your urine screen results here.,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_uds,bl_uds2,Please upload a photo of your urine screen results here.,Please upload a photo of your urine screen results here.,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin2_wkly,"1. On a scale of 0-10, with 0 being no pain at all and 10 being the worst possible pain, how would you rate your average pain during the past week?","1. On a scale of 0-10, with 0 being no pain at all and 10 being the worst possible pain, how would you rate your average pain during the past week?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 No pain at all|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 Worst possible pain,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin3_wkly,"2. On a scale of 0-10, with 0 being no pain at all and 10 being the worst possible pain, how would you rate your worst pain during the past week?","2. On a scale of 0-10, with 0 being no pain at all and 10 being the worst possible pain, how would you rate your worst pain during the past week?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 No pain at all|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 Worst possible pain,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin4_wkly,"3. During the past week, how much did pain interfere with your normal work (including both work outside the home and housework)?","3. During the past week, how much did pain interfere with your normal work (including both work outside the home and housework)?",integer,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Moderately|4=Quite a bit|5=Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin5_wkly,4. Are you still being prescribed buprenorphine as a treatment for problematic opioid use?,4. Are you still being prescribed buprenorphine as a treatment for problematic opioid use?,boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin6_wkly___1,Checkin6_Wkly: Yesterday,"5. On the calendar to the right, please check off each day that you have taken your buprenorphine out of the past 7 days. Did you take buprenorphine?[choice=Yesterday]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin6_wkly___2,Checkin6_Wkly: 2 Days ago,"5. On the calendar to the right, please check off each day that you have taken your buprenorphine out of the past 7 days. Did you take buprenorphine?[choice=2 Days ago]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin6_wkly___3,Checkin6_Wkly: 3 Days ago,"5. On the calendar to the right, please check off each day that you have taken your buprenorphine out of the past 7 days. Did you take buprenorphine?[choice=3 Days ago]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin6_wkly___4,Checkin6_Wkly: 4 Days ago,"5. On the calendar to the right, please check off each day that you have taken your buprenorphine out of the past 7 days. Did you take buprenorphine?[choice=4 Days ago]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin6_wkly___5,Checkin6_Wkly: 5 Days ago,"5. On the calendar to the right, please check off each day that you have taken your buprenorphine out of the past 7 days. Did you take buprenorphine?[choice=5 Days ago]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin6_wkly___6,Checkin6_Wkly: 6 Days ago,"5. On the calendar to the right, please check off each day that you have taken your buprenorphine out of the past 7 days. Did you take buprenorphine?[choice=6 Days ago]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin6_wkly___7,Checkin6_Wkly: 7 Days ago,"5. On the calendar to the right, please check off each day that you have taken your buprenorphine out of the past 7 days. Did you take buprenorphine?[choice=7 Days ago]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin10_wkly,"6. In the past week, have you participated in any addiction recovery activities like AA/ NA meetings or other self-help recovery groups or outpatient substance use treatments (groups or sessions with a counselor)?","6. In the past week, have you participated in any addiction recovery activities like AA/ NA meetings or other self-help recovery groups or outpatient substance use treatments (groups or sessions with a counselor)?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,checkin11_wkly,"7. Since you began this study, has there been any time when you went for at least 7 days at a time WITHOUT taking your buprenorphine for any reason?","7. Since you began this study, has there been any time when you went for at least 7 days at a time WITHOUT taking your buprenorphine for any reason?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,sb2_wkly,1. How often have you been experiencing physical pain?,1. How often have you been experiencing physical pain?,integer,,,1|2|3|4|5,,,,1=Never|2=Almost never|3=Several times|4=Regularly|5=Almost all the time,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,sb10_wkly,"2. How often have you used alcohol or other drugs, including opiates?","2. How often have you used alcohol or other drugs, including opiates?",integer,,,1|2|3|4|5,,,,1=Never|2=Almost never|3=Several times|4=Regularly|5=Almost all the time,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,se1_wkly,"1. On a scale of 0 to 10, how confident are you that you will be able to manage your pain during the next week?","Confidence/Self-Efficacy Questions: 1. On a scale of 0 to 10, how confident are you that you will be able to manage your pain during the next week?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0Not at all confident|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,se2_wkly,"2. On a scale of 0 to 10, how confident are you that you will remain completely abstinent from opiates for the next week?","Confidence/Self-Efficacy Questions: 2. On a scale of 0 to 10, how confident are you that you will remain completely abstinent from opiates for the next week?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0Not at all confident|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,se4_wkly,"3. On a scale of 0 to 10, how confident are you that you will be able to continue taking your buprenorphine as prescribed for the next week?","Confidence/Self-Efficacy Questions: 3. On a scale of 0 to 10, how confident are you that you will be able to continue taking your buprenorphine as prescribed for the next week?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0Not at all confident|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,se7_wkly,"4. On a scale of 0 to 10, how confident are you that you will be able to keep up with your buprenorphine clinic visit schedule?","Confidence/Self-Efficacy Questions: 4. On a scale of 0 to 10, how confident are you that you will be able to keep up with your buprenorphine clinic visit schedule?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0Not at all confident|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,se8_wkly,"5. On a scale of 0 to 10, how confident are you that you will be able to follow your clinic policy as it relates to buprenorphine treatment (e.g. attend appointment, remain abstinent, etc.)?","Confidence/Self-Efficacy Questions: 5. On a scale of 0 to 10, how confident are you that you will be able to follow your clinic policy as it relates to buprenorphine treatment (e.g. attend appointment, remain abstinent, etc.)?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0Not at all confident|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,
weekly_survey,se9_wkly,"6. On a scale of 0 to 10, how important do you think it is to take your buprenorphine as it is prescribed to you?","Confidence/Self-Efficacy Questions: 6. On a scale of 0 to 10, how important do you think it is to take your buprenorphine as it is prescribed to you?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0Not at all important|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10Very important,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,ptq2,"1. Overall, how helpful did you find the sessions you had with your research study therapist?","1. Overall, how helpful did you find the sessions you had with your research study therapist?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 Not at all helpful|1=1|2=2|3=3|4=4|5=5 A little helpful|6=6|7=7|8=8|9=9|10=10 Very helpful,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,ptq8,2. How much of the material covered in the sessions did you already know?,2. How much of the material covered in the sessions did you already know?,integer,,,1|2|3|4,,,,1=0-25%|2=26-50%|3=51-75%|4=76-100%,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,ptq9,3. How much of the material covered in the sessions was relevant to you personally?,3. How much of the material covered in the sessions was relevant to you personally?,integer,,,1|2|3|4,,,,1=0-25%|2=26-50%|3=51-75%|4=76-100%,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,ptq10,"4. Compared to when you began these sessions, how confident are you now that you can manage your pain?","4. Compared to when you began these sessions, how confident are you now that you can manage your pain?",integer,,,1|2|3|4|5,,,,1=Much more confident now|2=A little bit more confident now|3=Just as confident|4=A little bit less confident now|5=Much less confident now,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,ptq12,"5. Compared to when you began these sessions, how confident are you now that you can stay on your buprenorphine treatment plan?","5. Compared to when you began these sessions, how confident are you now that you can stay on your buprenorphine treatment plan?",integer,,,1|2|3|4|5,,,,1=Much more confident now|2=A little bit more confident now|3=Just as confident|4=A little bit less confident now|5=Much less confident now,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist1,1. My research study therapist listened to me effectively.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 1. My research study therapist listened to me effectively.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist2,2. My research study therapist understood things from my point of view.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 2. My research study therapist understood things from my point of view.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist3,3. My research study therapist focused on what was important to me.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 3. My research study therapist focused on what was important to me.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist4,4. My research study therapist accepted what I said without judging me.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 4. My research study therapist accepted what I said without judging me.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist5,5. My research study therapist showed warmth towards me.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 5. My research study therapist showed warmth towards me.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist6,6. My research study therapist created a safe and trusting environment.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 6. My research study therapist created a safe and trusting environment.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist7,7. I felt safe to talk about my issues with my research study therapist.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 7. I felt safe to talk about my issues with my research study therapist.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist8,8. My research study therapist acted professionally.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 8. My research study therapist acted professionally.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist9,9. My research study therapist began and finished our session on time.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 9. My research study therapist began and finished our session on time.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist10,10. My research study therapist followed my lead during our sessions whenever that was appropriate.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 10. My research study therapist followed my lead during our sessions whenever that was appropriate.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist11,11. My research study therapist and I worked well together.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 11. My research study therapist and I worked well together.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist12,12. My research study therapist helped me to find my own solutions.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 12. My research study therapist helped me to find my own solutions.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist13,13. I could have done more to make the session more useful to me.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 13. I could have done more to make the session more useful to me.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist14,14. My research study therapist could have done more to make the session more useful for me.,"These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 14. My research study therapist could have done more to make the session more useful for me.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,therapist15,"15. Based on my experience, I would recommend my research study therapist to others.","These next questions ask specifically about your experience with your research study therapist. Please rate how strongly you agree or disagree with each statement. Remember, your research study therapist will NOT see your individual answers: 15. Based on my experience, I would recommend my research study therapist to others.",integer,,,1|2|3|4|5,,,,1=Strongly Disagree|2=Somewhat Disagree|3=No Strong Feeling|4=Somewhat Agree|5=Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session1,1) My therapist gave me explicit advice or direct suggestions for solving my problems.,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 1) My therapist gave me explicit advice or direct suggestions for solving my problems.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session2,2) My therapist actively initiated the topics of discussion and activities during the session.,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 2) My therapist actively initiated the topics of discussion and activities during the session.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session3,3) Our discussion centered on irrational or illogical belief systems.,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 3) Our discussion centered on irrational or illogical belief systems.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session4,4) My therapist suggested specific activities or tasks (homework) for me to attempt outside of the session.,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 4) My therapist suggested specific activities or tasks (homework) for me to attempt outside of the session.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session5,5) My therapist explained the rationale behind his or her technique or approach to treatment.,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 5) My therapist explained the rationale behind his or her technique or approach to treatment.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session6,6) The focus of our session was primarily on future life situations.,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 6) The focus of our session was primarily on future life situations.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session7,"7) My therapist provided me with information and facts about my current symptoms, disorder, or treatment.","Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 7) My therapist provided me with information and facts about my current symptoms, disorder, or treatment.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session8,8) My therapist explicitly suggested that I practice behavior(s) learned in therapy between sessions.,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 8) My therapist explicitly suggested that I practice behavior(s) learned in therapy between sessions.",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session9,9) My therapist taught me specific techniques for coping with my symptoms,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 9) My therapist taught me specific techniques for coping with my symptoms",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,session10,10) My therapist interacted with me in a teacher-like (didactic) manner,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 10) My therapist interacted with me in a teacher-like (didactic) manner",integer,,,0|1|2|3|4|5|6,,,,0=0Not at all characteristic|1=1|2=2 Somewhat characteristic|3=3|4=4Characteristic|5=5|6=6Extremely characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,phone2,"1.	How did your telephone sessions compare to a traditional in-person medical visit?","Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 1.	How did your telephone sessions compare to a traditional in-person medical visit?",integer,,,1|2|3|4|5,,,,1=Much better than a traditional visit|2=A little bit better than a traditional visit|3=Just as good as a traditional visit|4=A little worse than a traditional visit|5=Much worse than a traditional visit,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,phone3,"2.	How likely would you be to use telephone-delivered services again?","Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 2.	How likely would you be to use telephone-delivered services again?",integer,,,1|2|3|4|5,,,,1=Definitely will|2=Probably will|3=I might or might not|4=Probably will not|5=Definitely will not,,,,,,,,,,,,,,,,,,,,,,,,,,
posttreatment_survey,phone6,3. Did you have access to a private location to talk to the research study therapist for your sessions?,"Using the scale provided below, please rate how characteristic each statement was of the sessions you had with your research study therapist.: 3. Did you have access to a private location to talk to the research study therapist for your sessions?",integer,,,1|2|3,,,,"1=Yes always|2=Yes, sometimes|3=No",,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr1_1m,"1. In general, would you say your health is:","VR-12 These following questions ask for your views about your health - how you feel and how well you are able to do your usual activities. All kinds of people across the country are being asked these same questions. Their answers and yours will help to improve health care for everyone. There are not right or wrong answers; please choose the answer that best fits your life right now.: 1. In general, would you say your health is:",integer,,,1|2|3|4|5,,,,1=Excellent|2=Very Good|3=Good|4=Fair|5=Poor,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr2a_1m,"a. Moderate activities, such as moving a table, pushing a vacuum cleaner, bowling, or playing golf","2. The following items are about activities you might do during a typical day. How much does your health now limit you in these activities? If so, how much?: a. Moderate activities, such as moving a table, pushing a vacuum cleaner, bowling, or playing golf",integer,,,1|2|3,,,,"1=Yes, limited a lot|2=Yes, limited a little|3=No, not limited at all",,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr2b_1m,b. Climbing several flights of stairs,"2. The following items are about activities you might do during a typical day. How much does your health now limit you in these activities? If so, how much?: b. Climbing several flights of stairs",integer,,,1|2|3,,,,"1=Yes, limited a lot|2=Yes, limited a little|3=No, not limited at all",,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr3a_1m,a. Accomplished less than you would like,"3.  During the past 4 weeks, how much of the time have you had any of the following happen as a result of your physical health?: a. Accomplished less than you would like",integer,,,1|2|3|4|5,,,,"1=No, none of the time|2=Yes, a little of the time|3=Yes, some of the time|4=Yes, most of the time|5=Yes, all of the time",,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr3b_1m,b. Were limited in the kind of work or other activities,"3.  During the past 4 weeks, how much of the time have you had any of the following happen as a result of your physical health?: b. Were limited in the kind of work or other activities",integer,,,1|2|3|4|5,,,,"1=No, none of the time|2=Yes, a little of the time|3=Yes, some of the time|4=Yes, most of the time|5=Yes, all of the time",,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr4a_1m,a. Accomplished less than you would like,"4. During the past 4 weeks, have you had any of the following problems with your work or other regular daily activities as a result of any emotional problems (such as feeling depressed or anxious)?: a. Accomplished less than you would like",integer,,,1|2|3|4|5,,,,"1=No, none of the time|2=Yes, a little of the time|3=Yes, some of the time|4=Yes, most of the time|5=Yes, all of the time",,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr4b_1m,b. Did work or other activities less carefully than usual,"4. During the past 4 weeks, have you had any of the following problems with your work or other regular daily activities as a result of any emotional problems (such as feeling depressed or anxious)?: b. Did work or other activities less carefully than usual",integer,,,1|2|3|4|5,,,,"1=No, none of the time|2=Yes, a little of the time|3=Yes, some of the time|4=Yes, most of the time|5=Yes, all of the time",,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr5_1m,"5. During the past 4 weeks, how much did pain interfere with your normal work (including both work outside the home and housework)?","4. During the past 4 weeks, have you had any of the following problems with your work or other regular daily activities as a result of any emotional problems (such as feeling depressed or anxious)?: 5. During the past 4 weeks, how much did pain interfere with your normal work (including both work outside the home and housework)?",integer,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Moderately|4=Quite a bit|5=Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr6a_1m,a. Have you felt calm and peaceful?,"6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: a. Have you felt calm and peaceful?",integer,,,1|2|3|4|5|6,,,,1=All of the time|2=Most of the time|3=A good bit of the time|4=Some of the time|5=A little of the time|6=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr6b_1m,b. Did you have a lot of energy?,"6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: b. Did you have a lot of energy?",integer,,,1|2|3|4|5|6,,,,1=All of the time|2=Most of the time|3=A good bit of the time|4=Some of the time|5=A little of the time|6=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr6c_1m,c. Have you felt downhearted and blue?,"6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: c. Have you felt downhearted and blue?",integer,,,1|2|3|4|5|6,,,,1=All of the time|2=Most of the time|3=A good bit of the time|4=Some of the time|5=A little of the time|6=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr7_1m,"7. During the past 4 weeks, how much of the time has your physical health or emotional problems interfered with your social activities (like visiting friends, relatives, etc.)?","6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: 7. During the past 4 weeks, how much of the time has your physical health or emotional problems interfered with your social activities (like visiting friends, relatives, etc.)?",integer,,,1|2|3|4|5,,,,1=All of the time|2=Most of the time|3=Some of the time|4=A little of the time|5=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,vr8_1m,"8. Compared to one year ago, how would you rate your physical health in general right now?","6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: 8. Compared to one year ago, how would you rate your physical health in general right now?",integer,,,1|2|3|4|5,,,,1=Much better|2=Slightly better|3=About the same|4=Slightly worse|5=Much worse,,,,,,,,,,,,,,,,,,,,,,,,,,
