schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,taps,tapsalcoholusemalescl,"In the PAST 12 MONTHS, how often have you had 5 or more drinks containing alcohol in one day? One standard drink is about 1 small glass of wine (5 oz), 1 beer (12 oz), or 1 single shot of liquor. (Answer based on response to sex at birth, not gender identity. If sex at birth is marked “intersex” or “unknown” use the version of the question using “4 or more drinks containing alcohol in one day.” ):Status indicating the male participant's alcohol use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)","In the PAST 12 MONTHS, how often have you had 5 or more drinks containing alcohol in one day? One standard drink is about 1 small glass of wine (5 oz), 1 beer (12 oz), or 1 single shot of liquor. (Answer based on response to sex at birth, not gender identity. If sex at birth is marked “intersex” or “unknown” use the version of the question using “4 or more drinks containing alcohol in one day.” ):Status indicating the male participant's alcohol use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)",integer,,,,0|1|2|3|4|9,,,,0=Daily or Almost Daily|1=Weekly|2=Monthly|3=Less Than Monthly|4=Never|9=Not Applicable,,,,,,,,,,,,,,,,
0.3.2,taps,tapsalcoholusefemalescl,"In the PAST 12 MONTHS, how often have you had 4 or more drinks containing alcohol in one day? One standard drink is about 1 small glass of wine (5 oz), 1 beer (12 oz), or 1 single shot of liquor. (Answer based on response to sex at birth, not gender identity. If sex at birth is marked “intersex” or “unknown” use the version of the question using “4 or more drinks containing alcohol in one day.” ):Status indicating the female participant's alcohol use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)","In the PAST 12 MONTHS, how often have you had 4 or more drinks containing alcohol in one day? One standard drink is about 1 small glass of wine (5 oz), 1 beer (12 oz), or 1 single shot of liquor. (Answer based on response to sex at birth, not gender identity. If sex at birth is marked “intersex” or “unknown” use the version of the question using “4 or more drinks containing alcohol in one day.” ):Status indicating the female participant's alcohol use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)",integer,,,,0|1|2|3|4|9,,,,0=Daily or Almost Daily|1=Weekly|2=Monthly|3=Less Than Monthly|4=Never|9=Not Applicable,,,,,,,,,,,,,,,,
0.3.2,taps,tapsdrugusescl,"In the PAST 12 MONTHS, how often have you used any drugs including marijuana, cocaine or crack,heroin, methamphetamine (crystal meth), hallucinogens, ecstasy/MDMA?:Status indicating the participant's drug use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)","In the PAST 12 MONTHS, how often have you used any drugs including marijuana, cocaine or crack,heroin, methamphetamine (crystal meth), hallucinogens, ecstasy/MDMA?:Status indicating the participant's drug use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)",integer,,,,0|1|2|3|4,,,,0=Daily or Almost Daily|1=Weekly|2=Monthly|3=Less Than Monthly|4=Never,,,,,,,,,,,,,,,,
0.3.2,taps,tapsprescriptionmedusescl,"In the PAST 12 MONTHS, how often have you used any prescription medications just for the feeling, more than prescribed or that were not prescribed for you? Prescription medications that may be used this way include: Opiate pain relievers (for example, OxyContin, Vicodin, Percocet, Methadone) Medications for anxiety or sleeping (for example, Xanax, Ativan, Klonopin) Medications for ADHD (for example, Adderall or Ritalin) :Status indicating the participant's perscription medication use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)","In the PAST 12 MONTHS, how often have you used any prescription medications just for the feeling, more than prescribed or that were not prescribed for you? Prescription medications that may be used this way include: Opiate pain relievers (for example, OxyContin, Vicodin, Percocet, Methadone) Medications for anxiety or sleeping (for example, Xanax, Ativan, Klonopin) Medications for ADHD (for example, Adderall or Ritalin) :Status indicating the participant's perscription medication use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)",integer,,,,0|1|2|3|4,,,,0=Daily or Almost Daily|1=Weekly|2=Monthly|3=Less Than Monthly|4=Never,,,,,,,,,,,,,,,,
0.3.2,taps,tapsoverallyn,Overall TAPS part 1:Indicator evaluating the overall set of responses to the Tobacco Alcohol Prescription medications and other Substance (TAPS) part 1,Overall TAPS part 1:Indicator evaluating the overall set of responses to the Tobacco Alcohol Prescription medications and other Substance (TAPS) part 1,integer,,,,0|1,,,,0=Negative screening|1=Positive screening (possible substance use),,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_agree,____ and I agree about the things I will need to do to help improve my situation.:Scale of the frequency participant and therapist agreed about the things to help improve the situation; as part of WAIS,____ and I agree about the things I will need to do to help improve my situation.:Scale of the frequency participant and therapist agreed about the things to help improve the situation; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_look,What I am doing with my healthcare provider gives me new ways of looking at my problem.:Scale of the frequency participant felt therapy gave new ways of looking at the problem; as part of WAIS,What I am doing with my healthcare provider gives me new ways of looking at my problem.:Scale of the frequency participant felt therapy gave new ways of looking at the problem; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_likes,I believe _____ likes me.:Scale of the frequency participant believed therapist liked them; as part of WAIS,I believe _____ likes me.:Scale of the frequency participant believed therapist liked them; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_accomplish,______ does not understand what I am trying to accomplish in office visits.:Scale of the frequency participant not understanding the accomplishment in therapy; as part of WAIS,______ does not understand what I am trying to accomplish in office visits.:Scale of the frequency participant not understanding the accomplishment in therapy; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_confident,I am confident in _____’s ability to help me.:Scale of the frequency participant confident in therapist ability to help; as part of WAIS,I am confident in _____’s ability to help me.:Scale of the frequency participant confident in therapist ability to help; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_mutualgoal,_____ and I are working towards mutually agreed upon goals.:Scale of the frequency participant felt they were working towards mutually agreed upon goals; as part of WAIS,_____ and I are working towards mutually agreed upon goals.:Scale of the frequency participant felt they were working towards mutually agreed upon goals; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_appreciate,I feel that ______ appreciates me.:Scale of the frequency participant felt appreciated; as part of WAIS,I feel that ______ appreciates me.:Scale of the frequency participant felt appreciated; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_imptwork,We agree on what is important for me to work on.:Scale of the frequency participant felt they agreed on what was important to work on; as part of WAIS,We agree on what is important for me to work on.:Scale of the frequency participant felt they agreed on what was important to work on; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_trust,______ and I trust one another.:Scale of the frequency participant felt mutual trust; as part of WAIS,______ and I trust one another.:Scale of the frequency participant felt mutual trust; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_problem,______ and I have different ideas on what my problems are.:Scale of the frequency participant felt they had different ideas on the problems; as part of WAIS,______ and I have different ideas on what my problems are.:Scale of the frequency participant felt they had different ideas on the problems; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_changes,We have established a good understanding of the kind of changes that would be good for me.:Scale of the frequency participant felt good understanding of the positive changes; as part of WAIS,We have established a good understanding of the kind of changes that would be good for me.:Scale of the frequency participant felt good understanding of the positive changes; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_correct,I believe the way we are working with my problem is correct.:Scale of the frequency participant believed they were working with the problem correctly; as part of WAIS,I believe the way we are working with my problem is correct.:Scale of the frequency participant believed they were working with the problem correctly; as part of WAIS,integer,,,,1|2|3|4|5|6|7,,,,1=Never|2=Rarely|3=Occasionally|4=Sometimes|5=Often|6=Very Often|7=Always,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_goal_n,Count of WAIS Goal subscale variables,Count of WAIS Goal subscale variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_task_n,Count of WAIS Task subscale variables,Count of WAIS Task subscale variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_bond_n,Count of WAIS Bond subscale variables,Count of WAIS Bond subscale variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_total_n,Count of WAIS Total variables,Count of WAIS Total variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_goal_nmiss,Count of WAIS Goal subscale missing variables,Count of WAIS Goal subscale missing variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_task_nmiss,Count of WAIS Task subscale missing variables,Count of WAIS Task subscale missing variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_bond_nmiss,Count of WAIS Bond subscale missing variables,Count of WAIS Bond subscale missing variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_total_nmiss,Count of WAIS Total missing variables,Count of WAIS Total missing variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_goalscl,WAIS subscale Goal:Subscale for goal - whether the client and therapist agree on goals of treatment; as part of WAIS,"WAIS subscale Goal:Subscale for goal - whether the client and therapist agree on goals of treatment; as part of WAIS[calculation: sum([wais_agree], [wais_likes], [wais_imptwork], [wais_correct])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_taskscl,WAIS subscale Task:Subscale for task - whether the client and therapist agree on how to achieve goals; as part of WAIS,"WAIS subscale Task:Subscale for task - whether the client and therapist agree on how to achieve goals; as part of WAIS[calculation: sum( [wais_accomplish], [wais_mutualgoal], [wais_imptwork], [wais_problem])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_bondscl,WAIS subscale Bond:Subscale for bond - whether the client and therapist will be able to or have already established a personal bond with each other; as part of WAIS,"WAIS subscale Bond:Subscale for bond - whether the client and therapist will be able to or have already established a personal bond with each other; as part of WAIS[calculation: sum([wais_confident], [wais_appreciate], [wais_changes], [wais_correct])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,working_alliance_inventory_short_form,wais_score,WAIS total score:Total score for WAIS,"WAIS total score:Total score for WAIS[calculation: sum([wais_agree], [wais_likes], [wais_accomplish], [wais_confident], [wais_mutualgoal], [wais_appreciate], [wais_imptwork], [wais_trust], [wais_problem], [wais_changes], [wais_correct])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5raskdr,"How confident are you in your ability:
To know what questions to ask a doctor:Scale of participant confidence in their ability to know what question to ask the doctor, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)","How confident are you in your ability:
To know what questions to ask a doctor:Scale of participant confidence in their ability to know what question to ask the doctor, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=not at all confident|1=|2=|3=|4=|5=|6=|7=|8=|9=|10=extremely confident,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5rgetans,"How confident are you in your ability:
To get a doctor to answer all of your questions:Scale of participant confidence in their ability to get a doctor to answer all of their questions, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)","How confident are you in your ability:
To get a doctor to answer all of your questions:Scale of participant confidence in their ability to get a doctor to answer all of their questions, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=not at all confident|1=|2=|3=|4=|5=|6=|7=|8=|9=|10=extremely confident,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5rmakemost,"How confident are you in your ability:
To make the most of your visits with your doctors:Scale of participant confidence in their ability to make the most of their visits with their doctors, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)","How confident are you in your ability:
To make the most of your visits with your doctors:Scale of participant confidence in their ability to make the most of their visits with their doctors, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=not at all confident|1=|2=|3=|4=|5=|6=|7=|8=|9=|10=extremely confident,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5rcncrnsrsly,"How confident are you in your ability:
To get a doctor to take your chief health concern seriously:Scale of participant confidence in their ability to get a doctro to take their chief health concerns seriously, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)","How confident are you in your ability:
To get a doctor to take your chief health concern seriously:Scale of participant confidence in their ability to get a doctro to take their chief health concerns seriously, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=not at all confident|1=|2=|3=|4=|5=|6=|7=|8=|9=|10=extremely confident,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5rdosomething,"How confident are you in your ability:
To get a doctor to do something about your chief health concern:Scale of participant confidence in their ability to get a doctor to do something about their chief health concern, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)","How confident are you in your ability:
To get a doctor to do something about your chief health concern:Scale of participant confidence in their ability to get a doctor to do something about their chief health concern, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=not at all confident|1=|2=|3=|4=|5=|6=|7=|8=|9=|10=extremely confident,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5_n,The count of PEPPI variables,The count of PEPPI variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5_nmiss,The count of PEPPI missing variables,The count of PEPPI missing variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,peppi_5,peppi5rscore,"Calculated total score :Total score of participant-doctor confidence, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)","Calculated total score :Total score of participant-doctor confidence, as part of Revised Perceived Efficacy in Patient-Physician Interaction (PEPPI-5)[calculation: sum([peppi5raskdr], [peppi5rgetans], [peppi5rmakemost], [peppi5rcncrnsrsly], [peppi5rdosomething])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,collaborate_revised,collabrunderstand,How much effort was made to help you understand your health issues?:Scale of participant perceived provider effort to help them understand their health issues as part of CollaboRATE (revised),How much effort was made to help you understand your health issues?:Scale of participant perceived provider effort to help them understand their health issues as part of CollaboRATE (revised),integer,,,,0|1|2|3|4,,,,0=No effort was made|1=A little effort was made|2=Some effort was made|3=A lot of effort was made|4=Every effort was made,,,,,,,,,,,,,,,,
0.3.2,collaborate_revised,collabrlisten,How much effort was made to listen to the things that matter most to you about your health issues?:Scale of participant perceived provider effort to listen to the thngs that matter most to them about their health issues as part of CollaboRATE (revised),How much effort was made to listen to the things that matter most to you about your health issues?:Scale of participant perceived provider effort to listen to the thngs that matter most to them about their health issues as part of CollaboRATE (revised),integer,,,,0|1|2|3|4,,,,0=No effort was made|1=A little effort was made|2=Some effort was made|3=A lot of effort was made|4=Every effort was made,,,,,,,,,,,,,,,,
0.3.2,collaborate_revised,collabrinclude,"How much effort was made to include what matters most to you in choosing what to do next?:Scale of participant perceived provider effort to include what matter most to them in choosing what to do next, as part of CollaboRATE (revised)","How much effort was made to include what matters most to you in choosing what to do next?:Scale of participant perceived provider effort to include what matter most to them in choosing what to do next, as part of CollaboRATE (revised)",integer,,,,0|1|2|3|4,,,,0=No effort was made|1=A little effort was made|2=Some effort was made|3=A lot of effort was made|4=Every effort was made,,,,,,,,,,,,,,,,
0.3.2,collaborate_revised,collab_n,The count of Collaborate variables,The count of Collaborate variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,collaborate_revised,collab_nmiss,The missing count of colloborate variables,The missing count of colloborate variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,collaborate_revised,collabrscore,Overall score:Overall score for CollaboRATE (revised),"Overall score:Overall score for CollaboRATE (revised)[calculation: mean([collabrunderstand], [collabrlisten], [collabrinclude])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhlesscourtesy,"Treated with less courtesy than other people.:Scale describing how often participant/subject has been treated with less courtesy than other people, as a part of Perceived Discrimination in Healthcare.","Treated with less courtesy than other people.:Scale describing how often participant/subject has been treated with less courtesy than other people, as a part of Perceived Discrimination in Healthcare.",integer,,,,0|1|2|3|4,,,,0=Never|1=Rarely|2=Sometimes|3=Most of the time|4=Always,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhlessrespect,"Treated with less respect than other people.:Scale describing how often participant/subject has been treated with less respect than other people, as a part of Perceived Discrimination in Healthcare.","Treated with less respect than other people.:Scale describing how often participant/subject has been treated with less respect than other people, as a part of Perceived Discrimination in Healthcare.",integer,,,,0|1|2|3|4,,,,0=Never|1=Rarely|2=Sometimes|3=Most of the time|4=Always,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhpoorerservices,"Received poorer services than other people.:Scale describing how often participant/subject has received poorer services than other people, as a part of Perceived Discrimination in Healthcare.","Received poorer services than other people.:Scale describing how often participant/subject has received poorer services than other people, as a part of Perceived Discrimination in Healthcare.",integer,,,,0|1|2|3|4,,,,0=Never|1=Rarely|2=Sometimes|3=Most of the time|4=Always,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhthinksnotsmart,"Had a doctor or nurse act as if he or she thinks you are not smart?:Scale describing how often participant/subject has had a doctor or nurse act as if he or she thinks the participant is not smart, as a part of Perceived Discrimination in Healthcare.","Had a doctor or nurse act as if he or she thinks you are not smart?:Scale describing how often participant/subject has had a doctor or nurse act as if he or she thinks the participant is not smart, as a part of Perceived Discrimination in Healthcare.",integer,,,,0|1|2|3|4,,,,0=Never|1=Rarely|2=Sometimes|3=Most of the time|4=Always,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhactsafraid,"Had a doctor or nurse act as if he or she is afraid of you?:Scale describing how often participant/subject has had a doctor or nurse act as if he or she is afraid of the participant, as a part of Perceived Discrimination in Healthcare.","Had a doctor or nurse act as if he or she is afraid of you?:Scale describing how often participant/subject has had a doctor or nurse act as if he or she is afraid of the participant, as a part of Perceived Discrimination in Healthcare.",integer,,,,0|1|2|3|4,,,,0=Never|1=Rarely|2=Sometimes|3=Most of the time|4=Always,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhbetterthan,"Had a doctor or nurse act as if he or she is better than you?:Scale describing how often participant/subject has had a doctor or nurse act as if he or she is better than the participant, as a part of Perceived Discrimination in Healthcare.","Had a doctor or nurse act as if he or she is better than you?:Scale describing how often participant/subject has had a doctor or nurse act as if he or she is better than the participant, as a part of Perceived Discrimination in Healthcare.",integer,,,,0|1|2|3|4,,,,0=Never|1=Rarely|2=Sometimes|3=Most of the time|4=Always,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhnotlistening,"Felt like a doctor or nurse was not listening to what you were saying.:Scale describing how often participant/subject has felt a doctor or nurse was not listening to what the participant was saying, as a part of Perceived Discrimination in Healthcare.","Felt like a doctor or nurse was not listening to what you were saying.:Scale describing how often participant/subject has felt a doctor or nurse was not listening to what the participant was saying, as a part of Perceived Discrimination in Healthcare.",integer,,,,0|1|2|3|4,,,,0=Never|1=Rarely|2=Sometimes|3=Most of the time|4=Always,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdh_n,The count of PDH variables,The count of PDH variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdh_nmiss,The missing count of PDH variables,The missing count of PDH variables,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,perceived_discrimination_in_healthcare,pdhtotalscore,Total Score:Calculated overall/total score,"Total Score:Calculated overall/total score[calculation: sum([pdhlesscourtesy], [pdhlessrespect], [pdhpoorerservices], [pdhthinksnotsmart], [pdhactsafraid], [pdhbetterthan], [pdhnotlistening])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphysfuncchrsablscl,"Are you able to do chores such as vacuuming or yard work?:Scale which represents the extent to which the participant was able to perform chores such as vacuuming or yard work, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).","Are you able to do chores such as vacuuming or yard work?:Scale which represents the extent to which the participant was able to perform chores such as vacuuming or yard work, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).",integer,,,,5|4|3|2|1,,,,5=Without any difficulty|4=With a little difficulty|3=With some difficulty|2=With much difficulty|1=Unable to do,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphfncstrsnrmpcabscl,"Are you able to go up and down stairs at a normal pace?:Scale which represents the extent to which the participant was able to go up and down stairs at a normal pace, as a part of the PROMIS Patient-Reported Outcome Measurement Information System (PROMIS).","Are you able to go up and down stairs at a normal pace?:Scale which represents the extent to which the participant was able to go up and down stairs at a normal pace, as a part of the PROMIS Patient-Reported Outcome Measurement Information System (PROMIS).",integer,,,,5|4|3|2|1,,,,5=Without any difficulty|4=With a little difficulty|3=With some difficulty|2=With much difficulty|1=Unable to do,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphysfunc15mnwlkscl,"Are you able to go for a walk of at least 15 minutes?:Scale which represents the extent to which the participant was able to go for a walk of at least 15 minutes, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).","Are you able to go for a walk of at least 15 minutes?:Scale which represents the extent to which the participant was able to go for a walk of at least 15 minutes, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).",integer,,,,5|4|3|2|1,,,,5=Without any difficulty|4=With a little difficulty|3=With some difficulty|2=With much difficulty|1=Unable to do,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphyfncerndshpablscl,"Are you able to run errands and shop?:Scale which represents the extent to which the participant was able to run errands and shop, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS) .","Are you able to run errands and shop?:Scale which represents the extent to which the participant was able to run errands and shop, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS) .",integer,,,,5|4|3|2|1,,,,5=Without any difficulty|4=With a little difficulty|3=With some difficulty|2=With much difficulty|1=Unable to do,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphysfunc2hrlbrscl,"Does your health now limit you in doing two hours of physical labor? :Scale which represents the extent to which the participant health limits the ablity to perform two hours of physical labor, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).","Does your health now limit you in doing two hours of physical labor? :Scale which represents the extent to which the participant health limits the ablity to perform two hours of physical labor, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).",integer,,,,5|4|3|2|1,,,,5=Not at all|4=Very little|3=Somewhat|2=Quite a lot|1=Cannot do,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphysfunchswrkscl,"Does your health now limit you in doing moderate work around the house like vacuuming, sweeping floors or carrying in groceries?:Scale which represents the extent to which the participant health limits the ablity to perform moderate work around the house like vacuuming, sweeping floors or carrying in groceries, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).","Does your health now limit you in doing moderate work around the house like vacuuming, sweeping floors or carrying in groceries?:Scale which represents the extent to which the participant health limits the ablity to perform moderate work around the house like vacuuming, sweeping floors or carrying in groceries, as a part of the Patient-Reported Outcome Measurement Information System (PROMIS).",integer,,,,5|4|3|2|1,,,,5=Not at all|4=Very little|3=Somewhat|2=Quite a lot|1=Cannot do,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,physfunc_n,The physical function variables count,The physical function variables count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,physfunc_nmiss,The physical function variables missing count,The physical function variables missing count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphysfx6totalscore,Total score:Calculated raw total score for the PROMIS Physical function 6a items,"Total score:Calculated raw total score for the PROMIS Physical function 6a items[calculation: sum([promisphysfuncchrsablscl], [promisphfncstrsnrmpcabscl], [promisphysfunc15mnwlkscl], [promisphyfncerndshpablscl], [promisphysfunc2hrlbrscl], [promisphysfunchswrkscl])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,promisphysfx6tscore,T-score:Normalized t-score corresponding to the raw total score for the PROMIS Physical function  6a items,T-score:Normalized t-score corresponding to the raw total score for the PROMIS Physical function  6a items,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,sleepnighthourdur,Sleep Night Hour Duration,Sleep Night Hour Duration,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,promis_item_bank_v2_0_physical_function_short_form_6b,sleepnightmindur,Sleep Night Minute duration,Sleep Night Minute duration,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,sleep_duration,sleepnighthourmindur,"During the past month, how many hours and minutes of actual sleep did you get at night? (This may be different than the number of hours and minutes you spent in bed).:Duration in hours and minutes of sleep per night by the participant/subject.","During the past month, how many hours and minutes of actual sleep did you get at night? (This may be different than the number of hours and minutes you spent in bed).:Duration in hours and minutes of sleep per night by the participant/subject.",integer,,,,,,,,,,,,,,,,,,,,,,,,
