schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,scope_dental_examination,t_25,Lower - Caries Identification and Classification 25,Lower - Caries Identification and Classification 25,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,t_26,Lower - Caries Identification and Classification 26,Lower - Caries Identification and Classification 26,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,t_27,Lower - Caries Identification and Classification 27,Lower - Caries Identification and Classification 27,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,t_28,Lower - Caries Identification and Classification 28,Lower - Caries Identification and Classification 28,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,t_29,Lower - Caries Identification and Classification 29,Lower - Caries Identification and Classification 29,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,t_30,Lower - Caries Identification and Classification 30,Lower - Caries Identification and Classification 30,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,t_31,Lower - Caries Identification and Classification 31,Lower - Caries Identification and Classification 31,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,t_32,Lower - Caries Identification and Classification 32,Lower - Caries Identification and Classification 32,integer,,,,1|2|3|4|5|6,,,,1=Sound|2=Initial|3=Moderate|4=Advanced|5=Restored/Filled|6=Caries next to restoration,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,unusual_morphology,Unusual tooth morphology that compromises oral hygiene?,Unusual tooth morphology that compromises oral hygiene?,boolean,,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,caries,Number of teeth with clinical caries,"Caries Summary: Number of teeth with clinical caries[calculation: sum(if([t_1]=2,1,0),
 if([t_1]=3,1,0),
 if([t_1]=4,1,0),
 if([t_1]=6,1,0),
 if([t_2]=2,1,0),
 if([t_2]=3,1,0),
 if([t_2]=4,1,0),
 if([t_2]=6,1,0),
 if([t_3]=2,1,0),
 if([t_3]=3,1,0),
 if([t_3]=4,1,0),
 if([t_3]=6,1,0),
 if([t_4]=2,1,0),
 if([t_4]=3,1,0),
 if([t_4]=4,1,0),
 if([t_4]=6,1,0),
 if([t_5]=2,1,0),
 if([t_5]=3,1,0),
 if([t_5]=4,1,0),
 if([t_5]=6,1,0),
 if([t_6]=2,1,0),
 if([t_6]=3,1,0),
 if([t_6]=4,1,0),
 if([t_6]=6,1,0),
 if([t_7]=2,1,0),
 if([t_7]=3,1,0),
 if([t_7]=4,1,0),
 if([t_7]=6,1,0),
 if([t_8]=2,1,0),
 if([t_8]=3,1,0),
 if([t_8]=4,1,0),
 if([t_8]=6,1,0),
 if([t_9]=2,1,0),
 if([t_9]=3,1,0),
 if([t_9]=4,1,0),
 if([t_9]=6,1,0),
 if([t_10]=2,1,0),
 if([t_10]=3,1,0),
 if([t_10]=4,1,0),
 if([t_10]=6,1,0),
 if([t_11]=2,1,0),
 if([t_11]=3,1,0),
 if([t_11]=4,1,0),
 if([t_11]=6,1,0),
 if([t_12]=2,1,0),
 if([t_12]=3,1,0),
 if([t_12]=4,1,0),
 if([t_12]=6,1,0),
 if([t_13]=2,1,0),
 if([t_13]=3,1,0),
 if([t_13]=4,1,0),
 if([t_13]=6,1,0),
 if([t_14]=2,1,0),
 if([t_14]=3,1,0),
 if([t_14]=4,1,0),
 if([t_14]=6,1,0),
 if([t_15]=2,1,0),
 if([t_15]=3,1,0),
 if([t_15]=4,1,0),
 if([t_15]=6,1,0),
 if([t_16]=2,1,0),
 if([t_16]=3,1,0),
 if([t_16]=4,1,0),
 if([t_16]=6,1,0),
 if([t_17]=2,1,0),
 if([t_17]=3,1,0),
 if([t_17]=4,1,0),
 if([t_17]=6,1,0),
 if([t_18]=2,1,0),
 if([t_18]=3,1,0),
 if([t_18]=4,1,0),
 if([t_18]=6,1,0),
 if([t_19]=2,1,0),
 if([t_19]=3,1,0),
 if([t_19]=4,1,0),
 if([t_19]=6,1,0),
 if([t_20]=2,1,0),
 if([t_20]=3,1,0),
 if([t_20]=4,1,0),
 if([t_20]=6,1,0),
 if([t_21]=2,1,0),
 if([t_21]=3,1,0),
 if([t_21]=4,1,0),
 if([t_21]=6,1,0),
 if([t_22]=2,1,0),
 if([t_22]=3,1,0),
 if([t_22]=4,1,0),
 if([t_22]=6,1,0),
 if([t_23]=2,1,0),
 if([t_23]=3,1,0),
 if([t_23]=4,1,0),
 if([t_23]=6,1,0),
 if([t_24]=2,1,0),
 if([t_24]=3,1,0),
 if([t_24]=4,1,0),
 if([t_24]=6,1,0),
 if([t_25]=2,1,0),
 if([t_25]=3,1,0),
 if([t_25]=4,1,0),
 if([t_25]=6,1,0),
 if([t_26]=2,1,0),
 if([t_26]=3,1,0),
 if([t_26]=4,1,0),
 if([t_26]=6,1,0),
 if([t_27]=2,1,0),
 if([t_27]=3,1,0),
 if([t_27]=4,1,0),
 if([t_27]=6,1,0),
 if([t_28]=2,1,0),
 if([t_28]=3,1,0),
 if([t_28]=4,1,0),
 if([t_28]=6,1,0),
 if([t_29]=2,1,0),
 if([t_29]=3,1,0),
 if([t_29]=4,1,0),
 if([t_29]=6,1,0),
 if([t_30]=2,1,0),
 if([t_30]=3,1,0),
 if([t_30]=4,1,0),
 if([t_30]=6,1,0),
 if([t_31]=2,1,0),
 if([t_31]=3,1,0),
 if([t_31]=4,1,0),
 if([t_31]=6,1,0),
 if([t_32]=2,1,0),
 if([t_32]=3,1,0),
 if([t_32]=4,1,0),
 if([t_32]=6,1,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,cavit_caries,Number of teeth with cavitated caries,"Caries Summary: Number of teeth with cavitated caries[calculation: sum(if([t_1]=3,1,0),
 if([t_1]=4,1,0),


 if([t_2]=3,1,0),
 if([t_2]=4,1,0),


 if([t_3]=3,1,0),
 if([t_3]=4,1,0),


 if([t_4]=3,1,0),
 if([t_4]=4,1,0),


 if([t_5]=3,1,0),
 if([t_5]=4,1,0),


 if([t_6]=3,1,0),
 if([t_6]=4,1,0),


 if([t_7]=3,1,0),
 if([t_7]=4,1,0),


 if([t_8]=3,1,0),
 if([t_8]=4,1,0),


 if([t_9]=3,1,0),
 if([t_9]=4,1,0),


 if([t_10]=3,1,0),
 if([t_10]=4,1,0),


 if([t_11]=3,1,0),
 if([t_11]=4,1,0),


 if([t_12]=3,1,0),
 if([t_12]=4,1,0),


 if([t_13]=3,1,0),
 if([t_13]=4,1,0),


 if([t_14]=3,1,0),
 if([t_14]=4,1,0),


 if([t_15]=3,1,0),
 if([t_15]=4,1,0),


 if([t_16]=3,1,0),
 if([t_16]=4,1,0),


 if([t_17]=3,1,0),
 if([t_17]=4,1,0),


 if([t_18]=3,1,0),
 if([t_18]=4,1,0),


 if([t_19]=3,1,0),
 if([t_19]=4,1,0),


 if([t_20]=3,1,0),
 if([t_20]=4,1,0),


 if([t_21]=3,1,0),
 if([t_21]=4,1,0),


 if([t_22]=3,1,0),
 if([t_22]=4,1,0),


 if([t_23]=3,1,0),
 if([t_23]=4,1,0),


 if([t_24]=3,1,0),
 if([t_24]=4,1,0),


 if([t_25]=3,1,0),
 if([t_25]=4,1,0),


 if([t_26]=3,1,0),
 if([t_26]=4,1,0),


 if([t_27]=3,1,0),
 if([t_27]=4,1,0),


 if([t_28]=3,1,0),
 if([t_28]=4,1,0),


 if([t_29]=3,1,0),
 if([t_29]=4,1,0),


 if([t_30]=3,1,0),
 if([t_30]=4,1,0),

 if([t_31]=3,1,0),
 if([t_31]=4,1,0),

 if([t_32]=3,1,0),
 if([t_32]=4,1,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,filled_rest,Number of restored/filled teeth,"Caries Summary: Number of restored/filled teeth[calculation: sum(if([t_1]=5,1,0),

 if([t_2]=5,1,0),

 if([t_3]=5,1,0),

 if([t_4]=5,1,0),

 if([t_5]=5,1,0),

 if([t_6]=5,1,0),

 if([t_7]=5,1,0),

 if([t_8]=5,1,0),

 if([t_9]=5,1,0),

 if([t_10]=5,1,0),

 if([t_11]=5,1,0),

 if([t_12]=5,1,0),

 if([t_13]=5,1,0),

 if([t_14]=5,1,0),

 if([t_15]=5,1,0),

 if([t_16]=5,1,0),

 if([t_17]=5,1,0),

 if([t_18]=5,1,0),

 if([t_19]=5,1,0),

 if([t_20]=5,1,0),

 if([t_21]=5,1,0),

 if([t_22]=5,1,0),

 if([t_23]=5,1,0),

 if([t_24]=5,1,0),

 if([t_25]=5,1,0),

 if([t_26]=5,1,0),

 if([t_27]=5,1,0),

 if([t_28]=5,1,0),

 if([t_29]=5,1,0),

 if([t_30]=5,1,0),

 if([t_31]=5,1,0),

 if([t_32]=5,1,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,mis_teeth,Number of missing teeth,"Caries Summary: Number of missing teeth[calculation: sum(if([miss_upp_teeth(1)]=1,1,0),
if([miss_upp_teeth(2)]=1,1,0),
if([miss_upp_teeth(3)]=1,1,0),
if([miss_upp_teeth(4)]=1,1,0),
if([miss_upp_teeth(5)]=1,1,0),
if([miss_upp_teeth(6)]=1,1,0),
if([miss_upp_teeth(7)]=1,1,0),
if([miss_upp_teeth(8)]=1,1,0),
if([miss_upp_teeth(9)]=1,1,0),
if([miss_upp_teeth(10)]=1,1,0),
if([miss_upp_teeth(11)]=1,1,0),
if([miss_upp_teeth(12)]=1,1,0),
if([miss_upp_teeth(13)]=1,1,0),
if([miss_upp_teeth(14)]=1,1,0),
if([miss_upp_teeth(15)]=1,1,0),
if([miss_upp_teeth(16)]=1,1,0),
if([miss_low_teeth(17)]=1,1,0),
if([miss_low_teeth(18)]=1,1,0),
if([miss_low_teeth(19)]=1,1,0),
if([miss_low_teeth(20)]=1,1,0),
if([miss_low_teeth(21)]=1,1,0),
if([miss_low_teeth(22)]=1,1,0),
if([miss_low_teeth(23)]=1,1,0),
if([miss_low_teeth(24)]=1,1,0),
if([miss_low_teeth(25)]=1,1,0),
if([miss_low_teeth(26)]=1,1,0),
if([miss_low_teeth(27)]=1,1,0),
if([miss_low_teeth(28)]=1,1,0),
if([miss_low_teeth(29)]=1,1,0),
if([miss_low_teeth(30)]=1,1,0),
if([miss_low_teeth(31)]=1,1,0),
if([miss_low_teeth(32)]=1,1,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,teeth_pres,Number of teeth present in mouth,Caries Summary: Number of teeth present in mouth[calculation: 32-[mis_teeth]],number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,dmft,DMFT,Caries Summary: DMFT[calculation: [caries] + [filled_rest] + [mis_teeth]],number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p1___1,P1: Pulpal involvement,Caries Summary: PUFA - Upper Classification 1[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p1___2,P1: Ulceration,Caries Summary: PUFA - Upper Classification 1[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p1___3,P1: Fistula,Caries Summary: PUFA - Upper Classification 1[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p1___4,P1: Abscess,Caries Summary: PUFA - Upper Classification 1[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p2___1,P2: Pulpal involvement,Caries Summary: PUFA - Upper Classification 2[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p2___2,P2: Ulceration,Caries Summary: PUFA - Upper Classification 2[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p2___3,P2: Fistula,Caries Summary: PUFA - Upper Classification 2[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p2___4,P2: Abscess,Caries Summary: PUFA - Upper Classification 2[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p3___1,P3: Pulpal involvement,Caries Summary: PUFA - Upper Classification 3[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p3___2,P3: Ulceration,Caries Summary: PUFA - Upper Classification 3[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p3___3,P3: Fistula,Caries Summary: PUFA - Upper Classification 3[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p3___4,P3: Abscess,Caries Summary: PUFA - Upper Classification 3[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p4___1,P4: Pulpal involvement,Caries Summary: PUFA - Upper Classification 4[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p4___2,P4: Ulceration,Caries Summary: PUFA - Upper Classification 4[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p4___3,P4: Fistula,Caries Summary: PUFA - Upper Classification 4[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p4___4,P4: Abscess,Caries Summary: PUFA - Upper Classification 4[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p5___1,P5: Pulpal involvement,Caries Summary: PUFA - Upper Classification 5[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p5___2,P5: Ulceration,Caries Summary: PUFA - Upper Classification 5[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p5___3,P5: Fistula,Caries Summary: PUFA - Upper Classification 5[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p5___4,P5: Abscess,Caries Summary: PUFA - Upper Classification 5[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p6___1,P6: Pulpal involvement,Caries Summary: PUFA - Upper Classification 6[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p6___2,P6: Ulceration,Caries Summary: PUFA - Upper Classification 6[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p6___3,P6: Fistula,Caries Summary: PUFA - Upper Classification 6[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p6___4,P6: Abscess,Caries Summary: PUFA - Upper Classification 6[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p7___1,P7: Pulpal involvement,Caries Summary: PUFA - Upper Classification 7[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p7___2,P7: Ulceration,Caries Summary: PUFA - Upper Classification 7[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p7___3,P7: Fistula,Caries Summary: PUFA - Upper Classification 7[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p7___4,P7: Abscess,Caries Summary: PUFA - Upper Classification 7[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p8___1,P8: Pulpal involvement,Caries Summary: PUFA - Upper Classification 8[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p8___2,P8: Ulceration,Caries Summary: PUFA - Upper Classification 8[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p8___3,P8: Fistula,Caries Summary: PUFA - Upper Classification 8[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p8___4,P8: Abscess,Caries Summary: PUFA - Upper Classification 8[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p9___1,P9: Pulpal involvement,Caries Summary: PUFA - Upper Classification 9[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p9___2,P9: Ulceration,Caries Summary: PUFA - Upper Classification 9[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p9___3,P9: Fistula,Caries Summary: PUFA - Upper Classification 9[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p9___4,P9: Abscess,Caries Summary: PUFA - Upper Classification 9[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p10___1,P10: Pulpal involvement,Caries Summary: PUFA - Upper Classification 10[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p10___2,P10: Ulceration,Caries Summary: PUFA - Upper Classification 10[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p10___3,P10: Fistula,Caries Summary: PUFA - Upper Classification 10[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p10___4,P10: Abscess,Caries Summary: PUFA - Upper Classification 10[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p11___1,P11: Pulpal involvement,Caries Summary: PUFA - Upper Classification 11[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p11___2,P11: Ulceration,Caries Summary: PUFA - Upper Classification 11[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p11___3,P11: Fistula,Caries Summary: PUFA - Upper Classification 11[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p11___4,P11: Abscess,Caries Summary: PUFA - Upper Classification 11[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p12___1,P12: Pulpal involvement,Caries Summary: PUFA - Upper Classification 12[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p12___2,P12: Ulceration,Caries Summary: PUFA - Upper Classification 12[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p12___3,P12: Fistula,Caries Summary: PUFA - Upper Classification 12[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p12___4,P12: Abscess,Caries Summary: PUFA - Upper Classification 12[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p13___1,P13: Pulpal involvement,Caries Summary: PUFA - Upper Classification 13[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p13___2,P13: Ulceration,Caries Summary: PUFA - Upper Classification 13[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p13___3,P13: Fistula,Caries Summary: PUFA - Upper Classification 13[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p13___4,P13: Abscess,Caries Summary: PUFA - Upper Classification 13[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p14___1,P14: Pulpal involvement,Caries Summary: PUFA - Upper Classification 14[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p14___2,P14: Ulceration,Caries Summary: PUFA - Upper Classification 14[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p14___3,P14: Fistula,Caries Summary: PUFA - Upper Classification 14[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p14___4,P14: Abscess,Caries Summary: PUFA - Upper Classification 14[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p15___1,P15: Pulpal involvement,Caries Summary: PUFA - Upper Classification 15[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p15___2,P15: Ulceration,Caries Summary: PUFA - Upper Classification 15[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p15___3,P15: Fistula,Caries Summary: PUFA - Upper Classification 15[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p15___4,P15: Abscess,Caries Summary: PUFA - Upper Classification 15[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p16___1,P16: Pulpal involvement,Caries Summary: PUFA - Upper Classification 16[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p16___2,P16: Ulceration,Caries Summary: PUFA - Upper Classification 16[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p16___3,P16: Fistula,Caries Summary: PUFA - Upper Classification 16[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p16___4,P16: Abscess,Caries Summary: PUFA - Upper Classification 16[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p17___1,P17: Pulpal involvement,Caries Summary: PUFA - Lower Classification 17[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p17___2,P17: Ulceration,Caries Summary: PUFA - Lower Classification 17[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p17___3,P17: Fistula,Caries Summary: PUFA - Lower Classification 17[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p17___4,P17: Abscess,Caries Summary: PUFA - Lower Classification 17[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p18___1,P18: Pulpal involvement,Caries Summary: PUFA - Lower Classification 18[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p18___2,P18: Ulceration,Caries Summary: PUFA - Lower Classification 18[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p18___3,P18: Fistula,Caries Summary: PUFA - Lower Classification 18[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p18___4,P18: Abscess,Caries Summary: PUFA - Lower Classification 18[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p19___1,P19: Pulpal involvement,Caries Summary: PUFA - Lower Classification 19[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p19___2,P19: Ulceration,Caries Summary: PUFA - Lower Classification 19[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p19___3,P19: Fistula,Caries Summary: PUFA - Lower Classification 19[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p19___4,P19: Abscess,Caries Summary: PUFA - Lower Classification 19[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
