schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,promis29_2_all,sleep_tried,"Sleep Disturbance In the past 7 days...,I tried hard to get to sleep..............","Sleep Disturbance In the past 7 days...: Sleep Disturbance In the past 7 days...,I tried hard to get to sleep..............",integer,,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Somewhat|4=Quite a bit|5=Very much,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,srpper11_caps,I have trouble doing all of my regular leisure activities with others....................,Ability to Participate in Social Roles and Activities: I have trouble doing all of my regular leisure activities with others....................,integer,,,,5|4|3|2|1,,,,5=Never|4=Rarely|3=Sometimes|2=Usually|1=Always,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,srpper18_caps,I have trouble doing all of the family activities that I want to do ...................,Ability to Participate in Social Roles and Activities: I have trouble doing all of the family activities that I want to do ...................,integer,,,,5|4|3|2|1,,,,5=Never|4=Rarely|3=Sometimes|2=Usually|1=Always,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,srpper23_caps,I have trouble doing all of my usual work (include work at home)...............,Ability to Participate in Social Roles and Activities: I have trouble doing all of my usual work (include work at home)...............,integer,,,,5|4|3|2|1,,,,5=Never|4=Rarely|3=Sometimes|2=Usually|1=Always,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,srpper46_caps,I have trouble doing all of the activities with friends that I want to do................................................,Ability to Participate in Social Roles and Activities: I have trouble doing all of the activities with friends that I want to do................................................,integer,,,,5|4|3|2|1,,,,5=Never|4=Rarely|3=Sometimes|2=Usually|1=Always,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,painin9,How much did pain interfere with your day to day activities? .....................,Pain Interference  In the past 7 days...: How much did pain interfere with your day to day activities? .....................,integer,,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Somewhat|4=Quite a bit|5=Very much,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,painin22,How much did pain interfere with work around the home?......................,Pain Interference  In the past 7 days...: How much did pain interfere with work around the home?......................,integer,,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Somewhat|4=Quite a bit|5=Very much,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,painin31,How much did pain interfere with your ability to participate in social activities? ....................................,Pain Interference  In the past 7 days...: How much did pain interfere with your ability to participate in social activities? ....................................,integer,,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Somewhat|4=Quite a bit|5=Very much,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,painin34,How much did pain interfere with your household chores? .......,Pain Interference  In the past 7 days...: How much did pain interfere with your household chores? .......,integer,,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Somewhat|4=Quite a bit|5=Very much,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,pc6r,I have been able to concentrate .....,Cognitive Function - Abilities In the past 7 days...: I have been able to concentrate .....,integer,,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Somewhat|4=Quite a bit|5=Very much,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,pc27r,"I have been able to remember to do things, like take medicine or buy something I needed................","Cognitive Function - Abilities In the past 7 days...: I have been able to remember to do things, like take medicine or buy something I needed................",integer,,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Somewhat|4=Quite a bit|5=Very much,,,,,,,,,,,,,,,,
0.3.2,promis29_2_all,global07,How would you rate your pain on average?...............................,Pain Intensity In the past 7 days...: How would you rate your pain on average?...............................,integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (No Pain)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Worst pain imaginable),,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_1_60a538,Mark the picture that best describes the course of your pain (see below):,Mark the picture that best describes the course of your pain (see below):,integer,,,,0|-1|+1|1,,,,0=Persistent pain with slight fluctuations|-1=Persistent pain with pain attacks|+1=Pain attacks without pain between them|1=Pain attacks with pain between them,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_2_b7b226,Does your pain radiate to other regions of your body?,Does your pain radiate to other regions of your body?,integer,,,,2|0,,,,2=Yes|0=No,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_3_c88650,"Do you suffer from a burning sensation (e.g., stinging nettles) in the marked areas?","Do you suffer from a burning sensation (e.g., stinging nettles) in the marked areas?",integer,,,,0|1|2|3|4|5,,,,0=Never|1=Hardly noticed|2=Slightly|3=Moderately|4=Strongly|5=Very strongly,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_4_6a2687,Do you have a tingling or prickling sensation in the area of your pain (like crawling ants or electrical tingling)?,Do you have a tingling or prickling sensation in the area of your pain (like crawling ants or electrical tingling)?,integer,,,,0|1|2|3|4|5,,,,0=Never|1=Hardly noticed|2=Slightly|3=Moderately|4=Strongly|5=Very strongly,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_5_1dbbf1,"Is light touching (clothing, a blanket) in this area painful?","Is light touching (clothing, a blanket) in this area painful?",integer,,,,0|1|2|3|4|5,,,,0=Never|1=Hardly noticed|2=Slightly|3=Moderately|4=Strongly|5=Very strongly,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_6_ef58ed,"Do you have sudden pain attacks in the area of your pain, like electric shocks?","Do you have sudden pain attacks in the area of your pain, like electric shocks?",integer,,,,0|1|2|3|4|5,,,,0=Never|1=Hardly noticed|2=Slightly|3=Moderately|4=Strongly|5=Very strongly,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_7_613973,Is cold or heat (bath water) in this area occasionally painful?,Is cold or heat (bath water) in this area occasionally painful?,integer,,,,0|1|2|3|4|5,,,,0=Never|1=Hardly noticed|2=Slightly|3=Moderately|4=Strongly|5=Very strongly,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_8_ec44d9,Do you suffer from a sensation of numbness in the  areas of pain?,Do you suffer from a sensation of numbness in the  areas of pain?,integer,,,,0|1|2|3|4|5,,,,0=Never|1=Hardly noticed|2=Slightly|3=Moderately|4=Strongly|5=Very strongly,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,pdetect_9_8569b8,"Does slight pressure in this area, e.g., with a finger, trigger pain?","Does slight pressure in this area, e.g., with a finger, trigger pain?",integer,,,,0|1|2|3|4|5,,,,0=Never|1=Hardly noticed|2=Slightly|3=Moderately|4=Strongly|5=Very strongly,,,,,,,,,,,,,,,,
0.3.2,paindetect_c93a,paindet_total_511a09,Final Total Score,Final Total Score[calculation: [pdetect_1_60a538] + [pdetect_2_b7b226] + [pdetect_3_c88650] + [pdetect_4_6a2687] + [pdetect_5_1dbbf1] + [pdetect_6_ef58ed] + [pdetect_7_613973] + [pdetect_8_ec44d9] + [pdetect_9_8569b8]],number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___1,"Wpi_1: Shoulder girdle, left","Check each area you have felt pain in during the  past week (picture reference above).[choice=Shoulder girdle, left]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___2,"Wpi_1: Shoulder girdle, right","Check each area you have felt pain in during the  past week (picture reference above).[choice=Shoulder girdle, right]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___3,"Wpi_1: Upper arm, left","Check each area you have felt pain in during the  past week (picture reference above).[choice=Upper arm, left]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___4,"Wpi_1: Upper arm, right","Check each area you have felt pain in during the  past week (picture reference above).[choice=Upper arm, right]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___5,"Wpi_1: Lower arm, left","Check each area you have felt pain in during the  past week (picture reference above).[choice=Lower arm, left]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___6,"Wpi_1: Lower arm, right","Check each area you have felt pain in during the  past week (picture reference above).[choice=Lower arm, right]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___7,Wpi_1: Hip (buttock) left,Check each area you have felt pain in during the  past week (picture reference above).[choice=Hip (buttock) left],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___8,"Wpi_1: Hip (buttock), right","Check each area you have felt pain in during the  past week (picture reference above).[choice=Hip (buttock), right]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___9,Wpi_1: Upper leg left,Check each area you have felt pain in during the  past week (picture reference above).[choice=Upper leg left],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___10,Wpi_1: Upper leg right,Check each area you have felt pain in during the  past week (picture reference above).[choice=Upper leg right],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___11,Wpi_1: Lower leg left,Check each area you have felt pain in during the  past week (picture reference above).[choice=Lower leg left],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___12,Wpi_1: Lower leg right,Check each area you have felt pain in during the  past week (picture reference above).[choice=Lower leg right],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___13,Wpi_1: Jaw left,Check each area you have felt pain in during the  past week (picture reference above).[choice=Jaw left],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___14,Wpi_1: Jaw right,Check each area you have felt pain in during the  past week (picture reference above).[choice=Jaw right],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___15,Wpi_1: Chest,Check each area you have felt pain in during the  past week (picture reference above).[choice=Chest],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___16,Wpi_1: Abdomen,Check each area you have felt pain in during the  past week (picture reference above).[choice=Abdomen],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___17,Wpi_1: Neck,Check each area you have felt pain in during the  past week (picture reference above).[choice=Neck],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___18,Wpi_1: Upper back,Check each area you have felt pain in during the  past week (picture reference above).[choice=Upper back],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___19,Wpi_1: Lower back,Check each area you have felt pain in during the  past week (picture reference above).[choice=Lower back],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,wpi_1___20,Wpi_1: None of these areas,Check each area you have felt pain in during the  past week (picture reference above).[choice=None of these areas],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_1,Fatigue,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Fatigue",integer,,,,0|1|2|3,,,,"0=0-No problem|1=1-Slight or mild problems; generally mild or intermittent|2=2-Moderate; considerable problems; often present and/or at a moderate level|3=3-Severe: pervasive, continuous, life disturbing problems",,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_2,Waking unfreshed,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Waking unfreshed",integer,,,,0|1|2|3,,,,"0=0-No problem|1=1-Slight or mild problems; generally mild or intermittent|2=2-Moderate; considerable problems; often present and/or at a moderate level|3=3-Severe: pervasive, continuous, life disturbing problems",,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_3,Cognitive symptoms,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Cognitive symptoms",integer,,,,0|1|2|3,,,,"0=0-No problem|1=1-Slight or mild problems; generally mild or intermittent|2=2-Moderate; considerable problems; often present and/or at a moderate level|3=3-Severe: pervasive, continuous, life disturbing problems",,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___0,Ss_4: Muscle pain,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Muscle pain]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___1,Ss_4: Irritable bowel syndrome,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Irritable bowel syndrome]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___2,Ss_4: Fatigue/tiredness,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Fatigue/tiredness]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___3,Ss_4: Thinking or remembering problem,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Thinking or remembering problem]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___4,Ss_4: Muscle Weakness,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Muscle Weakness]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___5,Ss_4: Headache,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Headache]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___6,Ss_4: Pain/cramps in abdomen,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Pain/cramps in abdomen]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___7,Ss_4: Numbness/tingling,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Numbness/tingling]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___8,Ss_4: Dizziness,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Dizziness]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___9,Ss_4: Insomnia,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Insomnia]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___10,Ss_4: Depression,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Depression]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___11,Ss_4: Constipation,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Constipation]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___12,Ss_4: Pain in upper abdomen,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Pain in upper abdomen]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___13,Ss_4: Nausea,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Nausea]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___14,Ss_4: Nervousness,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Nervousness]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___15,Ss_4: Chest pain,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Chest pain]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___16,Ss_4: Blurred vision,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Blurred vision]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___17,Ss_4: Fever,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Fever]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___18,Ss_4: Diarrhea,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Diarrhea]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___19,Ss_4: Dry mouth,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Dry mouth]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___20,Ss_4: Itching,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Itching]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___21,Ss_4: Wheezing,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Wheezing]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___22,Ss_4: Raynaud's,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Raynaud's]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___23,Ss_4: Hives/welts,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Hives/welts]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___24,Ss_4: Ringing in ears,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Ringing in ears]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___25,Ss_4: Vomiting,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Vomiting]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___26,Ss_4: Heartburn,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Heartburn]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___27,Ss_4: Oral ulcers,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Oral ulcers]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___28,Ss_4: Loss/change in taste,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Loss/change in taste]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___29,Ss_4: Seizures,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Seizures]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___30,Ss_4: Dry eyes,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Dry eyes]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___31,Ss_4: Shortness of breath,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Shortness of breath]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___32,Ss_4: Loss of appetite,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Loss of appetite]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___33,Ss_4: Rash,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Rash]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___34,Ss_4: Sun sensitivity,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Sun sensitivity]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___35,Ss_4: Hearing difficulties,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Hearing difficulties]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___36,Ss_4: Easy bruising,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Easy bruising]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___37,Ss_4: Hair loss,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Hair loss]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___38,Ss_4: Frequent urination,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Frequent urination]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___39,Ss_4: Painful urination,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Painful urination]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_4___40,Ss_4: Bladder spasms,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: Check each of the following OTHER SYMPTOMS that you have experienced over the past week?[choice=Bladder spasms]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_score,SS 4 Score,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: SS 4 Score[calculation: (if([ss_4(1)]=1,1,0) + if([ss_4(2)]=1,1,0) + if([ss_4(3)]=1,1,0) + if([ss_4(4)]=1,1,0) + if([ss_4(5)]=1,1,0) + if([ss_4(6)]=1,1,0) + if([ss_4(7)]=1,1,0) + if([ss_4(8)]=1,1,0) + if([ss_4(9)]=1,1,0) + if([ss_4(10)]=1,1,0) + if([ss_4(11)]=1,1,0) + if([ss_4(12)]=1,1,0) + if([ss_4(13)]=1,1,0) + if([ss_4(14)]=1,1,0) + if([ss_4(15)]=1,1,0) + if([ss_4(16)]=1,1,0) + if([ss_4(17)]=1,1,0) + if([ss_4(18)]=1,1,0) + if([ss_4(19)]=1,1,0) + if([ss_4(20)]=1,1,0) + if([ss_4(21)]=1,1,0) + if([ss_4(22)]=1,1,0) + if([ss_4(23)]=1,1,0) + if([ss_4(24)]=1,1,0) + if([ss_4(25)]=1,1,0) + if([ss_4(26)]=1,1,0) + if([ss_4(27)]=1,1,0) + if([ss_4(28)]=1,1,0) + if([ss_4(29)]=1,1,0) + if([ss_4(30)]=1,1,0) + if([ss_4(31)]=1,1,0) + if([ss_4(32)]=1,1,0) + if([ss_4(33)]=1,1,0) + if([ss_4(34)]=1,1,0) + if([ss_4(35)]=1,1,0) + if([ss_4(36)]=1,1,0) + if([ss_4(37)]=1,1,0) + if([ss_4(38)]=1,1,0) + if([ss_4(39)]=1,1,0) + if([ss_4(40)]=1,1,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,widespread_pain_index,ss_total,SS Total Score,"Symptom Severity Score
Indicate your level of symptom severity over the past week using the following scale.: SS Total Score[calculation: ((if([ss_score]=11,2,0) or
if([ss_score]>=25,3,0))
+ [ss_1] + [ss_2] + [ss_3])]",number,,,,,,,,,,,,,,,,,,,,,,,,
