module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
week_assessment,hurts_v2,j. I keep thinking about how much it hurts,"6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: j. I keep thinking about how much it hurts",integer,,,0|1|2|3|4,,,,0=0 Not at all|1=1 To a slight degree|2=2 To a moderate degree|3=3 To a great degree|4=4 All the time,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,stop_v2,k. I keep thinking about how badly I want the pain to stop,"6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: k. I keep thinking about how badly I want the pain to stop",integer,,,0|1|2|3|4,,,,0=0 Not at all|1=1 To a slight degree|2=2 To a moderate degree|3=3 To a great degree|4=4 All the time,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,reduce_v2,l. There's nothing I can do to reduce the intensity of the pain,"6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: l. There's nothing I can do to reduce the intensity of the pain",integer,,,0|1|2|3|4,,,,0=0 Not at all|1=1 To a slight degree|2=2 To a moderate degree|3=3 To a great degree|4=4 All the time,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,happen_v2,m. I wonder whether something serious may happen,"6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: m. I wonder whether something serious may happen",integer,,,0|1|2|3|4,,,,0=0 Not at all|1=1 To a slight degree|2=2 To a moderate degree|3=3 To a great degree|4=4 All the time,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,pcs_total_v2,PCS Total,"6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: PCS Total[calculation: sum([pain_v2],[go_v2],[terrible_v2],[awful_v2],[stand_v2],[worse_v2],[events_v2],[goaway_v2],[mind_v2],[hurts_v2],[stop_v2],[reduce_v2],[happen_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,rumination_v2,"Rumination - sum of items h, i, j, k","6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: Rumination - sum of items h, i, j, k[calculation: sum([goaway_v2],[mind_v2],[hurts_v2],[stop_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,magnification_sum_v2,"Magnification - sum of items f, g, m","6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: Magnification - sum of items f, g, m[calculation: sum([worse_v2],[events_v2],[happen_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,helplessness_sum_v2,"Helplessness - sum of items a, b, c, d, e, l","6. Pain  (PCS)

Using the following scale, please indicate the degree to which you have these thoughts and feelings when you are experiencing pain.: Helplessness - sum of items a, b, c, d, e, l[calculation: sum([pain_v2],[go_v2],[terrible_v2],[awful_v2],[stand_v2],[reduce_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,chores_v2,a. Are you able to do chores such as vacuuming or yard work?,"7. PROMIS Adult self-report

Physical Function: a. Are you able to do chores such as vacuuming or yard work?",integer,,,5|4|3|2|1,,,,5=5 - Without any difficulty|4=4 - With a little difficulty|3=3 - With some difficulty|2=2 - With much difficulty|1=1 - Unable to do,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,stairs_v2,b. Are you able to go up and down stairs at a normal pace?,"7. PROMIS Adult self-report

Physical Function: b. Are you able to go up and down stairs at a normal pace?",integer,,,5|4|3|2|1,,,,5=5 - Without any difficulty|4=4 - With a little difficulty|3=3 - With some difficulty|2=2 - With much difficulty|1=1 - Unable to do,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,walk_v2,c. Are you able to go for a walk of at least 15 minutes?,"7. PROMIS Adult self-report

Physical Function: c. Are you able to go for a walk of at least 15 minutes?",integer,,,5|4|3|2|1,,,,5=5 - Without any difficulty|4=4 - With a little difficulty|3=3 - With some difficulty|2=2 - With much difficulty|1=1 - Unable to do,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,shop_v2,d. Are you able to run errands and shop?,"7. PROMIS Adult self-report

Physical Function: d. Are you able to run errands and shop?",integer,,,5|4|3|2|1,,,,5=5 - Without any difficulty|4=4 - With a little difficulty|3=3 - With some difficulty|2=2 - With much difficulty|1=1 - Unable to do,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,phy_function_v2,"PROMIS Total
Physical Function","7. PROMIS Adult self-report

Physical Function: PROMIS Total
Physical Function[calculation: sum([chores_v2],[stairs_v2],[walk_v2],[shop_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,rundown_v2,a. How run-down did you feel on average?,"8. PROMIS Adult Self-report 

Fatigue

In the past 7 days: a. How run-down did you feel on average?",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,fatigued_v2,b. How fatigued were you on average?,"8. PROMIS Adult Self-report 

Fatigue

In the past 7 days: b. How fatigued were you on average?",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,feel_v2,c. I feel fatigued,"8. PROMIS Adult Self-report 

Fatigue

In the past 7 days: c. I feel fatigued",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,trouble_v2,d. I have trouble starting things because I am tired,"8. PROMIS Adult Self-report 

Fatigue

In the past 7 days: d. I have trouble starting things because I am tired",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,fatigue_total_v2,Fatigue Total,"8. PROMIS Adult Self-report 

Fatigue

In the past 7 days: Fatigue Total[calculation: sum([rundown_v2],[fatigued_v2],[feel_v2],[trouble_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,sleep_quality_v2,a. My sleep quality was,"9. PROMIS Adult Self-report

Sleep Disturbance

In the past 7 days...: a. My sleep quality was",integer,,,5|4|3|2|1,,,,5=5 Very poor|4=4 Poor|3=3 Fair|2=2 Good|1=1 Very good,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,refreshing_v2,b. My sleep was refreshing,"9. PROMIS Adult Self-report

Sleep Disturbance

In the past 7 days...: b. My sleep was refreshing",integer,,,5|4|3|2|1,,,,5=5 Not at all|4=4 A little bit|3=3 Somewhat|2=2 Quite a bit|1=1 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,my_sleep_v2,c. I had a problem with my sleep,"9. PROMIS Adult Self-report

Sleep Disturbance

In the past 7 days...: c. I had a problem with my sleep",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,diff_sleep_v2,d. I had difficulty falling asleep,"9. PROMIS Adult Self-report

Sleep Disturbance

In the past 7 days...: d. I had difficulty falling asleep",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,slp_distotal_v2,Sleep Disturbance Total,"9. PROMIS Adult Self-report

Sleep Disturbance

In the past 7 days...: Sleep Disturbance Total[calculation: sum([sleep_quality_v2],[refreshing_v2],[my_sleep_v2],[diff_sleep_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,hard_sleep_v2,a. I had a hard time getting things done because I was sleepy,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: a. I had a hard time getting things done because I was sleepy",integer,,,1|2|3|4|5,,,,1=Not at all 1|2=A little bit 2|3=Somewhat 3|4=Quite a bit 4|5=Very much 5,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,prob_sleep_v2,b. I had problems during the day because of poor sleep,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: b. I had problems during the day because of poor sleep",integer,,,1|2|3|4|5,,,,1=Not at all 1|2=A little bit 2|3=Somewhat 3|4=Quite a bit 4|5=Very much 5,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,concen_sleep_v2,c. I had a hard time concentrating because of poor sleep,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: c. I had a hard time concentrating because of poor sleep",integer,,,1|2|3|4|5,,,,1=Not at all 1|2=A little bit 2|3=Somewhat 3|4=Quite a bit 4|5=Very much 5,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,tired_sleep_v2,d. I felt tired,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: d. I felt tired",integer,,,1|2|3|4|5,,,,1=Not at all 1|2=A little bit 2|3=Somewhat 3|4=Quite a bit 4|5=Very much 5,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,irrit_sleep_v2,e. I felt irritable because of poor sleep,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: e. I felt irritable because of poor sleep",integer,,,1|2|3|4|5,,,,1=Not at all 1|2=A little bit 2|3=Somewhat 3|4=Quite a bit 4|5=Very much 5,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,day_sleep_v2,f. I was sleepy during the daytime,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: f. I was sleepy during the daytime",integer,,,1|2|3|4|5,,,,1=Not at all 1|2=A little bit 2|3=Somewhat 3|4=Quite a bit 4|5=Very much 5,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,awake_sleep_v2,g. I had trouble staying awake during the day,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: g. I had trouble staying awake during the day",integer,,,1|2|3|4|5,,,,1=Not at all 1|2=A little bit 2|3=Somewhat 3|4=Quite a bit 4|5=Very much 5,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,woke_up_v2,h. I felt alert when I woke up,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: h. I felt alert when I woke up",integer,,,5|4|3|2|1,,,,"5=Not at all 5|4=A little bit 4|3=Somewhat 3|2=Quite a bit	2|1=Very much 1",,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,slprealted_impair_v2,Sleep Realted Impairment Total,"10. PROMIS Adult Self-report

Sleep Related Impairment

In the past 7 days...: Sleep Realted Impairment Total[calculation: sum([hard_sleep_v2],[prob_sleep_v2],[concen_sleep_v2],[tired_sleep_v2],[irrit_sleep_v2],[day_sleep_v2],[awake_sleep_v2],[woke_up_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,leisure_ac_v2,a. I have trouble doing all of my regular leisure activities with others,"11. PROMIS Adult Self-report

Ability to participate in social roles and activities: a. I have trouble doing all of my regular leisure activities with others",integer,,,5|4|3|2|1,,,,5=5 Never|4=4 Rarely|3=3 Sometimes|2=2 Usually|1=1 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,family_ac_v2,b. I have trouble doing all of the family activities that I want to do,"11. PROMIS Adult Self-report

Ability to participate in social roles and activities: b. I have trouble doing all of the family activities that I want to do",integer,,,5|4|3|2|1,,,,5=5 Never|4=4 Rarely|3=3 Sometimes|2=2 Usually|1=1 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,work_ac_v2,c. I have trouble doing all of my usual work (include work at home),"11. PROMIS Adult Self-report

Ability to participate in social roles and activities: c. I have trouble doing all of my usual work (include work at home)",integer,,,5|4|3|2|1,,,,5=5 Never|4=4 Rarely|3=3 Sometimes|2=2 Usually|1=1 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,friends_ac_v2,d. I have trouble doing all the activities with friends that I want to do,"11. PROMIS Adult Self-report

Ability to participate in social roles and activities: d. I have trouble doing all the activities with friends that I want to do",integer,,,5|4|3|2|1,,,,5=5 Never|4=4 Rarely|3=3 Sometimes|2=2 Usually|1=1 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,social_total_v2,Social Total,"11. PROMIS Adult Self-report

Ability to participate in social roles and activities: Social Total[calculation: sum([leisure_ac_v2],[family_ac_v2],[work_ac_v2],[friends_ac_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,painav_v2,How would you rate your pain on average?,"12. PROMIS Adult Self-report

Pain Intensity

In the past 7 days...: How would you rate your pain on average?",integer,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 No pain|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 Worst pain imaginable,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,pain_ac_v2,a. How much did pain interfere with your day to day activities?,"13. PROMIS Adult Self-report

Pain Interference

In the past 7 days...: a. How much did pain interfere with your day to day activities?",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,pain_home_v2,b. How much did pain interfere with work around the home?,"13. PROMIS Adult Self-report

Pain Interference

In the past 7 days...: b. How much did pain interfere with work around the home?",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,pain_social_v2,c. How much did pain interfere with your ability to participate in social activities?,"13. PROMIS Adult Self-report

Pain Interference

In the past 7 days...: c. How much did pain interfere with your ability to participate in social activities?",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,pain_chores_v2,d. How much did pain interfere with your household chores,"13. PROMIS Adult Self-report

Pain Interference

In the past 7 days...: d. How much did pain interfere with your household chores",integer,,,1|2|3|4|5,,,,1=1 Not at all|2=2 A little bit|3=3 Somewhat|4=4 Quite a bit|5=5 Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,pain_inter_v2,Pain Interference Total,"13. PROMIS Adult Self-report

Pain Interference

In the past 7 days...: Pain Interference Total[calculation: sum([pain_ac_v2],[pain_home_v2],[pain_social_v2],[pain_chores_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,squirm_v2,a. When I was in pain I squirmed,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: a. When I was in pain I squirmed",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,grimace_v2,b. When I was in pain I grimaced,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: b. When I was in pain I grimaced",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,groan_v2,c. When I was in pain I groaned,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: c. When I was in pain I groaned",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,knees_v2,d. When I was in pain I drew my knees up,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: d. When I was in pain I drew my knees up",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,purse_v2,e. When I was in pain I bit or pursed my lips,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: e. When I was in pain I bit or pursed my lips",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,avoid_v2,f. When I was in pain I avoided physical contact with others,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: f. When I was in pain I avoided physical contact with others",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,talked_v2,g. When I was in pain I talked about the pain,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: g. When I was in pain I talked about the pain",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,rubbed_v2,h. When I was in pain I rubbed the site of the pain,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: h. When I was in pain I rubbed the site of the pain",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,pillow_v2,i. When I was in pain I used pillows or other objects to get more comfortable,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: i. When I was in pain I used pillows or other objects to get more comfortable",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,breathe_v2,j. When I was in pain I changed how I breathe,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: j. When I was in pain I changed how I breathe",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,breaks_v2,k. When I was in pain I took breaks,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: k. When I was in pain I took breaks",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,dochores_v2,l. When I was in pain I told people I couldn't do my usual chores,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: l. When I was in pain I told people I couldn't do my usual chores",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,face_v2,m. When I was in pain it showed on my face,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: m. When I was in pain it showed on my face",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,dothings_v2,n. When I was in pain I told people I couldn't do things with them,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: n. When I was in pain I told people I couldn't do things with them",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,helpme_v2,o. When I was in pain I asked for someone to help me,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: o. When I was in pain I asked for someone to help me",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,stay_v2,p. When I was in pain I stayed very still,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: p. When I was in pain I stayed very still",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,laydown_v2,q. When I was in pain I lay down,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: q. When I was in pain I lay down",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,muscles_v2,r. When I was in pain my muscles tensed up,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: r. When I was in pain my muscles tensed up",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,posture_v2,s. When I was in pain I changed my posture,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: s. When I was in pain I changed my posture",integer,,,1|2|3|4|5,,,,1=1 Never|2=2 Rarely|3=3 Sometimes|4=4 Often|5=5 Always,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,painbehavior_total_v2,Pain Behavior Total,"14. PROMIS Adult Self-report

Pain Behavior

In the past 7 days: Pain Behavior Total[calculation: sum([squirm_v2],[grimace_v2],[groan_v2],[knees_v2],[purse_v2],[avoid_v2],[talked_v2],[rubbed_v2],[pillow_v2],[breathe_v2],[breaks_v2],[dochores_v2],[face_v2],[dothings_v2],[helpme_v2],[stay_v2],[laydown_v2],[muscles_v2],[posture_v2])]",number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,asthma_v2,"a. Asthma, emphysema or chronic bronchitis","15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: a. Asthma, emphysema or chronic bronchitis",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,hypertension_v2,b. Hypertension,"15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: b. Hypertension",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,high_blood_sugar_v2,c. High blood sugar or Diabetes,"15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: c. High blood sugar or Diabetes",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,heart_v2,"d. Angina, heart failure or other types of heart disease","15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: d. Angina, heart failure or other types of heart disease",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,neruo_v2,"e. Stroke, seizures, Parkinson's Disease or another neurological condition","15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: e. Stroke, seizures, Parkinson's Disease or another neurological condition",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,liver_v2,f. Liver disease,"15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: f. Liver disease",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,kidney_v2,g. Kidney or renal disease,"15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: g. Kidney or renal disease",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,cancer_v2,h. Cancer,"15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: h. Cancer",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,med_other_v2,i. Other,"15. MEDICAL DIAGNOSIS

Please tell us if a doctor or another health care worker has diagnosed you with or treated you for any of the following in the past 3 years.: i. Other",integer,,,1|0|2,,,,1=Yes|0=No|2=Don't know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,codeine_v2,Codeine (Tylenol or acetaminophen with codeine),16. Which of the following medications have you taken in the past 7 days?: Codeine (Tylenol or acetaminophen with codeine),integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,tramadol_v2,Tramadol,16. Which of the following medications have you taken in the past 7 days?: Tramadol,integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,hydrocodone_v2,"Hydrocodone with acetaminophen (Vicodin, Lorcet, Lortab)","16. Which of the following medications have you taken in the past 7 days?: Hydrocodone with acetaminophen (Vicodin, Lorcet, Lortab)",integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,oxycodone_v2,"Oxycodone (Percocet, OxyContin, Roxicodone, OxyIR)","16. Which of the following medications have you taken in the past 7 days?: Oxycodone (Percocet, OxyContin, Roxicodone, OxyIR)",integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,oxymorphone_v2,Oxymorphone (Opana),16. Which of the following medications have you taken in the past 7 days?: Oxymorphone (Opana),integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,morphine_v2,Morphine immediate release (morphine IR),16. Which of the following medications have you taken in the past 7 days?: Morphine immediate release (morphine IR),integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,morphine2_v2,"Morphine sustained release (Avinza, Oramorph, MS Contin, Kadian)","16. Which of the following medications have you taken in the past 7 days?: Morphine sustained release (Avinza, Oramorph, MS Contin, Kadian)",integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,fentanyl_v2,Fentanyl (Duragesic) patch,16. Which of the following medications have you taken in the past 7 days?: Fentanyl (Duragesic) patch,integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,fentanyl_buccal_sublingual_v2,Fentanyl buccal/sublingual,16. Which of the following medications have you taken in the past 7 days?: Fentanyl buccal/sublingual,integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,methadone_v2,Methadone,16. Which of the following medications have you taken in the past 7 days?: Methadone,integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
week_assessment,buprenorphine_patch_butran_v2,Buprenorphine patch (BuTrans),16. Which of the following medications have you taken in the past 7 days?: Buprenorphine patch (BuTrans),integer,,,1|0,,,,1=Yes|0=No,,,,,,,,,,,,,,,,,,,,,,,,,,
